Filename,Volume,x,y,z
00009585_labeled.obj,40.80518409,5.111262052,6.10199962,2.505616257
00097464_labeled.obj,8.105345991,4.461011501,2.070444401,4.507818306
00064196_labeled.obj,77.16459513,6.411848646,4.385272662,6.252787932
00082493_labeled.obj,62.91872973,7.612959303,5.290000125,7.433828682
00077400_labeled.obj,48.14469553,7.595717305,5.199343267,5.588686827
00098421_labeled.obj,33.97112114,7.083514724,7.104019926,2.420505038
00028948_labeled.obj,173.4767616,35.42696105,11.9902028,11.11381704
00064406_labeled.obj,17.44105878,5.186969584,3.681636218,3.451727557
00072680_labeled.obj,10.66454069,1.983313849,3.7187374,3.701716963
00024492_labeled.obj,29.86551852,4.664433123,2.825545542,4.226030424
00076633_labeled.obj,284.1612802,9.199949226,8.009727556,7.955979819
00013526_labeled.obj,146.2858445,8.036930152,6.599222169,6.358383882
00086519_labeled.obj,44.23884926,2.202060488,5.120373735,7.129909414
00000288_labeled.obj,0.461642561,5.192908374,8.285323177,1.99650514
00009732_labeled.obj,31.33443653,5.050485785,5.511757099,3.64124233
00083556_labeled.obj,53.03506125,6.010060359,3.956151731,3.069767446
00045651_labeled.obj,261.7258769,35.34880792,11.08484798,12.09361625
00085368_labeled.obj,51.13625004,3.55509074,4.338929147,6.682838455
00011177_labeled.obj,35.36055977,2.875927723,4.868312917,3.098353593
00047840_labeled.obj,23.25542321,6.65845293,3.334090867,2.981929466
00004830_labeled.obj,76.42260826,7.35867746,2.604333439,7.0943134
00009875_labeled.obj,80.7088949,9.631566327,3.479222457,4.637040574
00009317_labeled.obj,42.97831057,3.885677367,5.717848287,4.494322972
00058462_labeled.obj,21.01041483,4.031867692,4.135383801,2.528515127
00088618_labeled.obj,34.83087095,6.558939664,2.391716747,5.603252637
00087624_labeled.obj,44.59129753,2.699302904,6.006030121,3.078808086
00003358_labeled.obj,21.80026008,8.08932444,4.482504996,2.441181829
00079450_labeled.obj,10.97349919,6.145514623,4.484514997,1.823868715
00060853_labeled.obj,21.90328953,8.215262432,4.826555951,3.417454284
00001217_labeled.obj,227.6242952,8.481737339,7.264151115,7.469232034
00090086_labeled.obj,25.75346718,4.555899688,4.383696752,7.666313287
00096157_labeled.obj,65.29516808,8.366989367,3.470090905,6.014322994
00004937_labeled.obj,11.96489741,2.136837353,4.27218188,3.301565695
00029940_labeled.obj,152.4152403,5.883160264,7.548070917,7.18072689
00084865_labeled.obj,34.90012509,1.897920262,3.637141652,3.934252442
00078359_labeled.obj,56.56153136,8.053464119,4.553000132,4.273343267
00092827_labeled.obj,102.6114552,5.174200944,5.125666507,7.422767504
00023263_labeled.obj,16.20896637,2.750878382,2.457636475,1.844303024
00026025_labeled.obj,202.3924385,8.8978187,6.973686844,6.836767751
00058248_labeled.obj,67.61913347,8.955261924,2.904828148,5.335747594
00042190_labeled.obj,31.9421508,4.655262436,3.342838299,2.992000242
00016033_labeled.obj,78.23881741,5.419534867,4.501626046,6.447535573
00017019_labeled.obj,29.45129631,2.360777421,6.597919296,4.748222202
00100487_labeled.obj,40.28599124,6.103726348,3.094141531,6.002373768
00057933_labeled.obj,34.89738281,4.543889653,3.28450522,5.099131603
00069094_labeled.obj,48.35734407,6.077556899,3.555565471,6.692989908
00041127_labeled.obj,54.84835643,9.166677793,2.595030298,5.415000097
00080843_labeled.obj,222.4998311,9.273444764,6.279343306,8.357293076
00069298_labeled.obj,124.0236645,8.568091826,5.195211883,5.8731515
00069665_labeled.obj,76.46366494,3.384515493,7.3745046,5.776192203
00049595_labeled.obj,28.43260312,6.942202346,7.317626115,3.271030357
00045425_labeled.obj,79.39635571,2.377290918,7.581565115,8.257090443
00042418_labeled.obj,155.3766384,9.887707354,7.682555854,5.272343303
00000686_labeled.obj,38.76264965,6.110394843,3.735999869,4.737666761
00067749_labeled.obj,148.659448,9.437807883,5.950555657,5.671605919
00073602_labeled.obj,7.109620056,4.003262279,1.90180796,4.612908821
00092526_labeled.obj,34.98886089,4.390090403,3.781374055,3.943939402
00059519_labeled.obj,151.2471212,9.564455109,8.202474526,4.24208063
00020151_labeled.obj,10.37386196,5.303323871,2.675303004,5.360454622
00000832_labeled.obj,30.47136463,3.484101006,6.893515587,2.627828205
00072608_labeled.obj,54.64561823,7.525271839,3.427343537,4.854788082
00018588_labeled.obj,49.12982174,8.044837701,2.268383749,5.342514828
00018449_labeled.obj,7.076768777,3.410264699,0.22917143,1.292990012
00095429_labeled.obj,30.5859945,6.671928396,3.972646564,3.871080852
00016748_labeled.obj,115.2204655,7.027738022,6.842990114,5.560040474
00023977_labeled.obj,52.92610633,3.649485231,3.948333288,6.760343157
00075728_labeled.obj,25.79534179,4.659028969,3.200484947,4.441626445
00091670_labeled.obj,62.57351395,6.051535559,2.823353416,7.491908892
00093985_labeled.obj,63.39658586,3.413402673,6.322191821,3.044889129
00036316_labeled.obj,221.2377404,7.603747676,6.797717075,6.004333496
00000199_labeled.obj,27.41699181,5.472444524,4.126050557,5.215777893
00059223_labeled.obj,18.44638989,7.527029876,2.30319211,2.340121402
00081957_labeled.obj,45.14813348,3.451910886,2.34883843,5.137586232
00068193_labeled.obj,15.2381852,4.224697748,5.248525528,2.051959435
00073851_labeled.obj,118.6592851,8.193656652,8.822777657,3.434464486
00092649_labeled.obj,19.84481595,6.988678316,2.4658282,3.487615875
00046333_labeled.obj,95.58569598,5.502565942,5.392979492,6.332262598
00025719_labeled.obj,15.17761906,3.82345373,2.945545345,3.813979602
00007860_labeled.obj,61.36070122,5.204900346,3.796868855,5.937636501
00023801_labeled.obj,104.3943445,7.445301673,7.632929268,4.658353449
00007440_labeled.obj,106.5607872,3.09477912,7.248393815,9.187515335
00055168_labeled.obj,51.60971414,8.591282247,2.637141582,5.250040329
00059702_labeled.obj,73.84059407,8.329041077,5.436374082,3.282181843
00054692_labeled.obj,25.25789071,7.307384954,4.040716875,2.812515003
00030904_labeled.obj,29.76553272,6.214605437,2.839080613,2.753606047
00088498_labeled.obj,88.56479046,7.0143336,7.564333353,2.780404356
00082953_labeled.obj,25.36141117,4.208302257,5.779979807,2.55532337
00091381_labeled.obj,89.6710316,6.802041121,3.817697065,6.566878521
00042734_labeled.obj,17.06571845,2.450545629,2.106888878,5.474060473
00012726_labeled.obj,118.2303728,8.72694001,6.618646059,4.245838432
00005749_labeled.obj,108.511916,7.873859069,4.74230328,5.685808081
00061963_labeled.obj,42.99701148,4.432272429,5.902202442,3.468909046
00079788_labeled.obj,18.95066392,9.213051411,2.334424341,6.136141642
00054432_labeled.obj,21.74256984,3.760615985,3.509797833,4.462848709
00046101_labeled.obj,75.26683194,6.448544637,4.144838362,6.534575814
00025299_labeled.obj,91.69325377,9.052687221,5.549626519,4.317939583
00053679_labeled.obj,25.84094785,2.925456173,2.415818096,6.772272514
00049418_labeled.obj,29.72750981,2.447434146,3.521676617,6.965918975
00058630_labeled.obj,92.18581927,6.790415205,5.810100623,3.845393959
00049266_labeled.obj,30.67828069,2.386392969,6.180343604,4.562120847
00088539_labeled.obj,29.77089339,6.299443919,2.755454694,7.938080364
00022629_labeled.obj,50.54147978,5.183889408,6.751949137,2.943818015
00044201_labeled.obj,84.53395448,7.775968976,2.515595971,7.763676571
00030576_labeled.obj,0.548604345,0.183919464,0.504171758,0.45967674
00011747_labeled.obj,44.92209458,3.292483513,2.690646685,6.649353288
00026525_labeled.obj,29.3257607,2.255656502,4.281313431,7.200181484
00086858_labeled.obj,60.72792945,7.521404161,5.290868908,3.574980027
00054410_labeled.obj,1.725971044,5.466556308,3.834919496,5.970141502
00014167_labeled.obj,203.5374921,9.786142243,6.138949683,6.388050739
00046875_labeled.obj,80.18263488,6.720929434,4.779313248,5.571414124
00046830_labeled.obj,49.55230351,4.917243514,4.982606028,5.088505119
00033219_labeled.obj,113.9368766,6.056242519,6.346807937,5.693848687
00066234_labeled.obj,38.75691586,6.020262988,5.403616212,2.121969907
00062168_labeled.obj,18.90200583,7.992465087,2.952535345,1.546393741
00100890_labeled.obj,8.403076096,6.459880357,5.149757621,5.206363972
00001210_labeled.obj,10.81484907,4.185999283,3.721616184,2.797586147
00061275_labeled.obj,47.86325609,3.721241999,7.581373658,3.290838365
00022941_labeled.obj,5.678420721,3.463294771,5.680575515,3.783474667
00038740_labeled.obj,97.97114724,8.531858222,6.511525073,4.080767584
00083993_labeled.obj,49.6805176,6.899354433,4.6417373,3.721292874
00091873_labeled.obj,43.74771825,7.87101972,2.04126281,5.754616525
00009305_labeled.obj,18.68689325,3.295414376,2.950434131,3.984273082
00006677_labeled.obj,37.20953129,5.628483464,5.278171915,4.023080823
00098735_labeled.obj,265.8157662,9.679060994,6.658404163,8.034333436
00014273_labeled.obj,1.275733844,5.011958305,1.528494888,7.347171957
00038891_labeled.obj,6.510607957,6.120999655,1.456353701,5.432475095
00047506_labeled.obj,68.36981302,9.074463989,4.096444207,3.45223239
00008612_labeled.obj,475.1544027,35.31406142,11.57156626,11.88110101
00083297_labeled.obj,155.7000135,35.39843271,11.42191887,11.06117229
00050611_labeled.obj,6.370170261,8.451515978,6.728868292,4.296151376
00082590_labeled.obj,41.44710998,5.015535788,3.931747542,5.608323246
00058334_labeled.obj,218.6452245,9.990303203,7.098778329,6.897221912
00082947_labeled.obj,198.4421305,8.030878173,6.765262647,7.388313009
00073835_labeled.obj,37.39551363,3.793131221,5.70130288,3.316878671
00040793_labeled.obj,30.68175468,4.213051363,4.309333334,4.400868608
00027852_labeled.obj,98.11431246,5.5064854,7.236545736,5.117383871
00000597_labeled.obj,164.309757,35.09972794,11.4381506,11.31773717
00062839_labeled.obj,63.54712333,4.129849299,7.194666549,5.612989869
00059783_labeled.obj,40.94151644,5.1368487,3.000525212,6.199626007
00020592_labeled.obj,113.9582985,5.387909485,6.630070884,7.52466616
00076818_labeled.obj,27.66362816,3.330434211,4.077444474,6.074131137
00008542_labeled.obj,47.68299441,5.55805004,6.87077792,2.851636422
00045798_labeled.obj,163.1965097,9.101524498,4.801313083,7.562323051
00055186_labeled.obj,38.69313364,5.511565642,2.431181645,5.368727626
00007957_labeled.obj,48.61505792,3.515070135,6.529151791,4.232969548
00004625_labeled.obj,63.19383554,6.858192309,5.918626231,2.917111221
00069469_labeled.obj,14.96209216,2.016515442,4.687606084,4.011171634
00097801_labeled.obj,41.20941509,4.169362964,2.582444687,5.109000086
00079434_labeled.obj,24.68885227,6.750274186,4.791605955,2.752696926
00016451_labeled.obj,136.6396657,7.642475041,6.007838731,5.820858359
00011306_labeled.obj,68.71410707,6.796272114,2.630484826,7.452505405
00043657_labeled.obj,45.42999485,6.154726251,5.187373571,4.464565503
00079678_labeled.obj,66.86635459,2.658858443,6.607656527,7.022464516
00002805_labeled.obj,22.55389958,1.902009502,2.934696999,4.09094914
00077373_labeled.obj,106.2412211,34.73931371,10.82797966,10.79624229
00025536_labeled.obj,77.34467201,2.875879558,5.510070709,7.434888921
00069847_labeled.obj,7.336254489,7.318566543,3.64777777,2.190414252
00075309_labeled.obj,39.38019583,5.658283378,2.436060646,5.942726978
00012448_labeled.obj,22.82370481,4.796474871,5.86337393,2.065211986
00026805_labeled.obj,9.848159377,8.113109704,2.17306057,3.734272838
00012631_labeled.obj,13.86228579,6.417403317,4.157313193,1.925979901
00084634_labeled.obj,38.3504225,8.002222187,3.817727169,4.991353763
00043932_labeled.obj,15.23375915,4.143938874,5.402504796,2.695252799
00077728_labeled.obj,13.77394427,5.553777772,3.527221957,4.007788017
00066496_labeled.obj,66.5936679,2.838163665,7.216899082,6.792545318
00016574_labeled.obj,57.03497169,7.262818741,6.572595751,2.999707003
00030837_labeled.obj,90.1823163,4.189434678,7.284959158,6.143403776
00095336_labeled.obj,45.21982481,6.553100817,5.617696829,4.207575863
00076205_labeled.obj,52.90787694,4.611859418,7.319373916,4.511878647
00063066_labeled.obj,25.06940391,8.760092234,5.787454471,2.450686964
00084159_labeled.obj,139.0400446,8.87099059,5.70576781,5.898020484
00019021_labeled.obj,40.01678879,7.021211614,2.069545515,5.508727498
00047270_labeled.obj,73.64297503,7.904757153,5.063707179,4.933101361
00011378_labeled.obj,29.71372848,7.583443565,2.752707161,5.746353757
00099807_labeled.obj,197.238104,8.073504525,7.858808595,7.341778037
00059033_labeled.obj,57.1989882,7.748242581,4.338989957,3.6042727
00070237_labeled.obj,165.5301957,35.56175666,12.12827244,12.15410112
00073143_labeled.obj,36.6331293,4.33952399,4.748010274,3.963293151
00055337_labeled.obj,19.63723706,7.067777894,3.364596102,4.752939398
00054882_labeled.obj,7.706976989,6.4977275,4.638919023,2.557798167
00089029_labeled.obj,12.15745065,3.565434254,2.243939072,5.103394238
00032371_labeled.obj,13.22163286,7.612010445,1.588787996,4.648262804
00023387_labeled.obj,31.82063628,3.27882863,4.316606004,3.380989788
00054613_labeled.obj,74.91680744,8.84395898,6.051868501,3.12195944
00019541_labeled.obj,77.8038665,7.421404424,7.177525097,2.716111113
00022845_labeled.obj,59.55737793,2.729140146,4.355515194,9.622666571
00020688_labeled.obj,8.393230746,5.493506036,2.027353404,3.926535447
00007450_labeled.obj,4.135136687,4.723867985,3.140404068,2.671525334
00061909_labeled.obj,18.74031513,6.811504412,3.685969897,2.665282801
00064881_labeled.obj,61.72012065,7.943779531,6.012404206,3.794949766
00065987_labeled.obj,24.66665653,9.037352572,4.374110939,2.249959442
00062139_labeled.obj,12.70753636,5.536191391,1.996040344,4.569181589
00077757_labeled.obj,16.70601475,4.978011353,5.439151417,2.352404173
00075983_labeled.obj,96.25999045,4.398344743,6.15718148,6.493393821
00091114_labeled.obj,27.44090207,3.412111841,7.169474857,2.162566089
00006367_labeled.obj,69.14323764,7.070930317,6.59764656,3.486586038
00078100_labeled.obj,32.02042964,4.744999336,3.252121234,4.442717391
00068023_labeled.obj,46.58717672,5.165261452,6.313060872,3.796656625
00089161_labeled.obj,27.09626272,2.248930209,4.298030126,2.036868623
00074953_labeled.obj,69.8237993,8.004343871,7.042949849,2.546828203
00028963_labeled.obj,83.89033814,8.526676833,2.154707156,8.890585466
00102187_labeled.obj,23.70761546,3.766929261,3.550484927,4.846807983
00047377_labeled.obj,105.9494754,9.374394562,5.967858464,3.818262707
00016276_labeled.obj,5.496437832,2.758878651,4.078484845,7.079656678
00030329_labeled.obj,19.01302603,4.823464335,4.77264656,2.426262757
00053398_labeled.obj,23.52815481,2.170020884,5.985485183,3.9406768
00038293_labeled.obj,4.556481573,3.852981509,2.972353589,3.160434238
00034356_labeled.obj,98.76562192,7.079657882,4.926040317,6.794807887
00025660_labeled.obj,35.62752147,8.257535973,3.203403769,3.722090914
00030033_labeled.obj,0.027538567,0.230111257,0.320424335,0.104959565
00072228_labeled.obj,0.190492674,0.450666505,0.107626421,0.459747483
00061857_labeled.obj,47.42383638,6.750293453,3.354525024,6.993606235
00093590_labeled.obj,46.17661599,3.401192752,4.600919257,6.964424041
00002857_labeled.obj,40.90897321,7.737404169,3.40449509,5.014222078
00035888_labeled.obj,51.10166384,4.146141235,3.918333487,2.945434265
00088902_labeled.obj,26.25400284,7.197303001,4.460777598,2.519939283
00089587_labeled.obj,0.014444614,0.076183165,0.318151531,0.027111083
00049880_labeled.obj,67.0169949,7.411453459,3.68319196,4.940020315
00004797_labeled.obj,24.33609373,3.308534622,3.411414045,6.01302012
00026100_labeled.obj,118.7427386,9.164647622,4.980788087,7.078050363
00049937_labeled.obj,45.96323266,9.629435009,3.982616193,3.324707048
00031151_labeled.obj,20.76428172,5.137848131,4.720909126,7.989565531
00011016_labeled.obj,67.47764264,8.706393868,5.395384147,6.666545916
00034902_labeled.obj,8.357257174,5.438049634,3.420100971,2.868707132
00083599_labeled.obj,13.02430247,6.938667008,7.290333208,8.723041024
00025063_labeled.obj,32.33712898,3.067151465,3.794656258,2.591575637
00007641_labeled.obj,10.96951795,1.995284147,2.793262402,2.47815146
00006617_labeled.obj,64.69651149,6.775654927,6.656252375,3.050646397
00009157_labeled.obj,45.3120699,6.029757587,2.206111044,4.982656602
00034068_labeled.obj,108.4155269,8.779192212,6.80991917,5.425545302
00049319_labeled.obj,0.34942168,4.547645347,1.919393889,1.326535386
00087968_labeled.obj,22.95557647,4.594121316,3.585373813,4.04456589
00080126_labeled.obj,132.6149366,35.33651371,11.57511123,10.89947513
00001865_labeled.obj,16.51301287,4.973373027,4.372393844,3.671939325
00048515_labeled.obj,74.90539405,6.342324343,5.083838497,5.8261716
00062364_labeled.obj,42.93748969,6.291584535,2.167727309,2.982969838
00095855_labeled.obj,67.54209217,7.763333995,5.462707293,6.159161679
00079104_labeled.obj,18.32360809,2.360868935,3.424111038,6.091181678
00076500_labeled.obj,24.80960445,3.894878157,3.921323353,3.925959571
00001636_labeled.obj,118.0359108,8.800415078,4.993828259,6.492666524
00052532_labeled.obj,192.8183844,9.052646281,5.491050205,7.869342963
00030041_labeled.obj,37.22027642,6.850434072,6.187494958,7.144989992
00044383_labeled.obj,23.14891526,7.386738604,4.31310107,2.094908796
00042554_labeled.obj,57.29840164,4.965726776,4.653111251,5.49168659
00075523_labeled.obj,30.26009967,4.317312529,4.006797918,6.41882841
00055502_labeled.obj,349.1426831,35.21504065,12.65747379,12.5806163
00021831_labeled.obj,167.3463652,9.737343499,7.276889049,5.339040299
00026353_labeled.obj,94.01722959,7.069958581,6.781363728,4.838908863
00075626_labeled.obj,35.92438726,4.771061618,2.833313111,4.048080758
00091054_labeled.obj,6.100792124,3.322808429,4.09733316,1.950656676
00072397_labeled.obj,19.86359072,5.636979835,5.863555755,1.993141391
00084946_labeled.obj,18.79778115,5.474939491,2.936808147,3.17321221
00016908_labeled.obj,106.2906108,7.365130415,6.986050293,5.948181706
00013080_labeled.obj,56.14322559,8.976212656,2.577686852,6.040485218
00032296_labeled.obj,36.5733598,8.661606095,4.399394146,2.507464603
00058074_labeled.obj,25.97078707,3.58354684,4.341696849,4.016545084
00064551_labeled.obj,85.52080448,8.831383002,5.090878468,5.62603004
00014680_labeled.obj,14.81619108,5.536788641,3.30679796,2.621383679
00009191_labeled.obj,16.49320089,5.126231848,4.382737358,2.926595885
00100053_labeled.obj,29.27719642,9.204878952,2.708353479,5.120191911
00080070_labeled.obj,6.457082238,7.296040805,4.954545185,2.497202068
00095761_labeled.obj,11.62718262,4.46860718,4.549323308,2.465615971
00001602_labeled.obj,10.68469573,5.62175717,7.187959521,2.943070849
00037548_labeled.obj,44.90914559,5.061999716,5.036474479,3.128282651
00044431_labeled.obj,128.3013846,35.17266716,10.86192902,10.93141479
00098823_labeled.obj,28.23491748,5.630252337,4.090394034,3.43024249
00079311_labeled.obj,42.92302573,6.017282756,6.656171698,2.01040401
00037740_labeled.obj,83.42915976,4.961141432,5.931838594,6.264212156
00089189_labeled.obj,9.94340352,4.251393405,3.062191635,3.605636081
00029528_labeled.obj,52.74798476,6.127576635,4.432111076,6.147151643
00090424_labeled.obj,87.50677427,6.749253081,6.077464783,3.139212276
00032997_labeled.obj,25.84935933,4.169413537,3.376403842,3.849252306
00101613_labeled.obj,125.8778163,35.09247423,10.95558658,11.55158606
00035600_labeled.obj,2.497576404,6.929859971,5.691818516,2.603504995
00100935_labeled.obj,88.38220345,5.400312068,7.415363283,5.229121507
00000890_labeled.obj,18.32848111,2.290333161,4.173919408,5.527767268
00057437_labeled.obj,59.123855,8.178293103,4.13276812,5.026727313
00030047_labeled.obj,33.58994729,4.374504089,6.689929601,2.936697067
00090394_labeled.obj,48.53001137,3.546900219,7.760798088,3.186262617
00014172_labeled.obj,36.34317585,3.675363281,4.022717175,6.105525325
00043176_labeled.obj,20.147378,4.609353614,2.401919076,5.265798231
00026245_labeled.obj,112.573184,34.83820202,10.85571809,10.93017212
00062873_labeled.obj,67.31845187,7.107079631,7.51585852,2.650464424
00044806_labeled.obj,41.88215543,6.464170687,5.512999766,2.592868576
00051829_labeled.obj,44.74483976,4.198806455,4.59717169,3.915949301
00085633_labeled.obj,26.96608158,3.816828583,4.92850518,4.671686827
00095188_labeled.obj,21.66082424,6.106121372,2.531959252,5.072454611
00044257_labeled.obj,47.28513276,9.614536257,5.816273015,2.704323241
00001600_labeled.obj,9.770193716,3.123162973,1.698979825,5.405272498
00007633_labeled.obj,67.1559629,7.380969597,2.97876771,6.084091133
00048899_labeled.obj,56.38381107,7.351463491,4.357383709,5.719667131
00054379_labeled.obj,18.79708057,4.057283354,3.058515414,3.778676794
00097886_labeled.obj,51.21685292,4.120171672,3.767555711,7.778383265
00091006_labeled.obj,64.27093711,2.881930332,4.511818139,3.561009964
00060438_labeled.obj,22.35535907,2.940362151,4.621484966,7.695626129
00098866_labeled.obj,103.1073613,4.03066717,7.214222292,5.978899171
00026517_labeled.obj,15.04249957,8.408657228,2.624343441,3.51561621
00029829_labeled.obj,124.7582452,9.345182265,9.486717407,2.69074753
00037285_labeled.obj,49.01718681,6.837222311,4.850787947,3.054848524
00080931_labeled.obj,33.52457954,6.503161758,2.044878825,6.299141682
00101606_labeled.obj,15.59145125,3.82150544,1.472747386,4.088191974
00044878_labeled.obj,68.45791046,6.929365072,4.94907089,4.169686876
00061728_labeled.obj,40.00943632,7.796766782,4.541141216,3.465363775
00073093_labeled.obj,71.37293837,7.336030103,8.042657014,8.274767736
00095960_labeled.obj,39.24313451,2.87022133,3.941474538,6.649899363
00068415_labeled.obj,27.53523271,4.855495511,4.554212093,3.58594939
00075624_labeled.obj,257.9165809,9.982192156,8.152808204,6.460959262
00032948_labeled.obj,182.0864074,7.581038908,6.278737025,7.453515072
00049931_labeled.obj,74.7127944,6.226525163,4.111656637,7.638656731
00050391_labeled.obj,21.43035797,5.854645161,4.108656536,3.354787826
00093763_labeled.obj,11.09982216,9.026101141,2.087939418,2.0756869
00030199_labeled.obj,189.8863984,7.619038977,8.245707161,7.728485145
00078649_labeled.obj,39.71772591,3.379747121,4.27835367,5.368394081
00063685_labeled.obj,30.44009075,2.183646867,5.774585888,4.686454631
00086172_labeled.obj,37.61006541,3.764840088,3.510333372,7.021080966
00059773_labeled.obj,12.97546846,2.168626496,5.196111371,3.126878931
00058457_labeled.obj,27.01553142,7.629170563,3.387656477,2.989323152
00058344_labeled.obj,31.3194572,2.200586627,4.470040401,6.193646277
00008787_labeled.obj,22.04175067,8.177292468,1.985060446,6.481161623
00024757_labeled.obj,6.294904095,3.647615211,2.841545476,4.217666809
00035301_labeled.obj,16.69824564,4.341686615,3.781595916,4.078343361
00073536_labeled.obj,56.12600236,5.618746834,3.431848203,5.354232259
00051624_labeled.obj,34.61515849,3.1619084,2.665444456,7.002313329
00017518_labeled.obj,93.34473544,8.008262123,7.179485427,3.38248472
00066148_labeled.obj,19.73701056,5.654566216,2.925777676,4.116414172
00070566_labeled.obj,72.88660166,2.145038711,7.585151027,8.219879083
00101820_labeled.obj,46.45734237,4.47271689,5.729696968,4.196595664
00017682_labeled.obj,87.29417156,35.40881957,10.9787469,12.85924213
00040807_labeled.obj,21.45953344,3.975142132,4.250353635,3.072909032
00068519_labeled.obj,37.4646847,6.581151124,4.648050275,4.515101211
00030281_labeled.obj,39.21322255,8.652847222,4.388141512,3.058343222
00078743_labeled.obj,178.6556151,9.419272644,7.168909516,6.867788055
00039276_labeled.obj,61.80746155,5.353860181,5.306656914,5.677969769
00023022_labeled.obj,75.98492908,7.640029444,6.190545631,5.247980056
00001132_labeled.obj,17.63192996,3.95348337,2.849626119,4.331939148
00054418_labeled.obj,27.14790864,3.442586071,5.200181946,4.105182007
00061725_labeled.obj,49.49745028,7.887960685,2.94402031,2.829676926
00012326_labeled.obj,158.9934734,8.590311715,7.670394098,4.907525248
00066971_labeled.obj,43.62525306,3.580525668,2.672858611,7.442090848
00064617_labeled.obj,1.353535769,3.719211829,1.226171852,2.641848542
00005735_labeled.obj,73.06679291,6.571919027,4.390323403,4.977515249
00006343_labeled.obj,44.34450541,7.504524607,4.626110948,3.063585722
00023910_labeled.obj,8.922631907,4.048251142,3.236242617,2.600818271
00018374_labeled.obj,166.4421696,35.4150618,11.45052548,11.43500059
00065927_labeled.obj,3.222399319,4.652201527,6.750868426,2.499696883
00030971_labeled.obj,14.32223384,6.926990518,2.230666654,4.762464702
00002356_labeled.obj,32.7546021,7.622102294,3.1264039,3.143848494
00032137_labeled.obj,9.286293635,1.915625852,2.708979628,5.827909167
00084015_labeled.obj,6.743261989,4.071505383,4.061656468,1.99128281
00036051_labeled.obj,46.47240331,2.394656942,6.920686876,6.055798193
00005884_labeled.obj,24.74510959,4.624948358,2.124383895,6.280434253
00029697_labeled.obj,18.03928067,2.695322036,5.040636569,3.130575623
00054935_labeled.obj,93.51795668,9.212556511,2.521030228,7.393788208
00021439_labeled.obj,2.059460612,4.57651567,2.343030439,5.106252854
00048882_labeled.obj,33.1729856,5.373172086,2.726949525,4.635848481
00092109_labeled.obj,7.550289134,4.138423939,4.14904049,2.196414001
00050115_labeled.obj,8.387135279,7.186979959,4.287969585,2.464555429
00018376_labeled.obj,33.24583564,4.885979373,3.434343471,3.318252588
00008711_labeled.obj,62.04139401,3.010162199,7.771434206,4.618919257
00042763_labeled.obj,10.36802783,3.048879931,3.380393741,3.953828054
00065434_labeled.obj,60.19244873,7.820535188,5.333908881,3.445313133
00047143_labeled.obj,22.74472266,8.694695704,4.040838492,3.168091027
00005467_labeled.obj,40.28201547,6.636130689,4.298303465,4.793737272
00016936_labeled.obj,23.71916828,2.406958378,3.540666717,5.73652501
00039763_labeled.obj,75.22309201,8.616758115,7.093535529,2.493434181
00065454_labeled.obj,12.003655,4.196051395,4.895889097,1.746636298
00043305_labeled.obj,69.04971874,8.430868688,3.028272379,6.653192068
00082021_labeled.obj,9.791521849,2.046069713,4.192393837,4.018262781
00044909_labeled.obj,18.87080534,5.746263446,2.062555515,5.447939189
00007848_labeled.obj,25.9614147,4.459826633,2.823656858,4.68157578
00076320_labeled.obj,75.71365349,4.409162685,5.126636437,7.386615782
00084884_labeled.obj,59.45852416,4.534292703,5.067384002,2.614494827
00089663_labeled.obj,75.76719562,9.133363011,3.199242582,6.179151511
00061417_labeled.obj,34.99736141,2.454121907,5.102494751,5.515172024
00081578_labeled.obj,41.32183315,4.742162396,5.669636558,3.565787968
00095778_labeled.obj,22.37094407,7.326151386,2.043262726,4.803495275
00020275_labeled.obj,0.017185346,0.567180941,0.620050488,0.823848477
00061252_labeled.obj,22.76430255,5.567272504,4.151262418,3.065404266
00007199_labeled.obj,160.1401911,7.549607393,7.327070742,7.192151113
00098947_labeled.obj,0.002796317,0.093746667,0.024727499,0.103727284
00097770_labeled.obj,45.18782201,7.168627748,2.436191746,6.699424199
00056902_labeled.obj,105.9751697,8.609727176,4.443000062,6.09224252
00041703_labeled.obj,74.88935273,5.849989978,5.823211838,6.316303003
00055603_labeled.obj,26.16255823,5.279323068,4.047100893,3.73470723
00052210_labeled.obj,58.86702084,4.169647139,5.458312805,5.890403733
00076431_labeled.obj,149.6401626,8.231949324,6.611545881,5.537929559
00041544_labeled.obj,59.61711343,7.540687166,5.616939429,3.629060707
00063943_labeled.obj,6.713262406,4.508808406,2.522141343,3.523090873
00017547_labeled.obj,10.10524012,1.773302001,2.533999959,1.820000133
00079382_labeled.obj,47.60659382,4.308050329,2.893616154,3.565868645
00068765_labeled.obj,43.82783642,6.731384932,2.409818197,5.636605952
00041715_labeled.obj,36.15874801,5.158515892,4.344121375,4.721858586
00058563_labeled.obj,37.47330776,3.465100973,2.602666616,7.946020425
00095816_labeled.obj,3.364446006,3.486362371,1.371444476,1.879585964
00060375_labeled.obj,17.43927969,3.109777816,5.228272592,3.687242366
00009140_labeled.obj,8.586811468,2.594222926,2.617959422,4.617111249
00022836_labeled.obj,81.17336664,4.125929842,5.076596231,4.663525206
00026149_labeled.obj,84.10069794,6.426160986,4.24529296,7.02676749
00056304_labeled.obj,99.82028452,3.238373332,8.053515295,7.415989432
